"PRODUCT_LINE","GENDER","AGE","MARITAL_STATUS","PROFESSION"
"Personal Accessories","F","21","Single","Other"
"Mountaineering Equipment","M","19","Unspecified","Other"
"Camping Equipment","M","19","Unspecified","Other"
"Camping Equipment","M","19","Unspecified","OTHER"
"Personal Accessories","M","19","Unspecified","Other"
"Golf Equipment","M","58","Married","Other"
"Golf Equipment","M","58","Married","Other"
"Personal Accessories","M","58","Married","Other"
"Personal Accessories","F","53","Married","Other"
"Personal Accessories","F","NA","Married","Other"
"Mountaineering Equipment","M","44","Married","Sales"
"Camping Equipment","M","44","Married","Sales"
"Personal Accessories","M","44","Married","Sales"
"Personal Accessories","F","24","Single","Sales"
"Personal Accessories","F","24","Single","Sales"
"Golf Equipment","F","NA","Married","Other"
"Golf Equipment","F","40","Married","Other"
"Golf Equipment","F","40","Married","OTHER"
"Camping Equipment","M","NA","Single","Other"
"Camping Equipment","M","20","Single","Other"
"Mountaineering Equipment","M","27","Single","Sales"
"Mountaineering Equipment","M","NA","Single","Sales"
"Mountaineering Equipment","M","27","Single","Sales"
"Personal Accessories","M","27","Single","Sales"
"Mountaineering Equipment","M","24","Single","Sales"
"Camping Equipment","M","NA","Single","Sales"
"Camping Equipment","F","39","Married","Other"
"Camping Equipment","F","39","Married","Other"
"Outdoor Protection","F","39","Married","Other"
"Personal Accessories","F","38","Married","Sales"
"Personal Accessories","F","38","Married","Sales"
"Personal Accessories","M","35","Married","Professional"
"Mountaineering Equipment","M","35","Married","Professional"
"Mountaineering Equipment","M","NA","Married","Professional"
"Camping Equipment","M","19","Single","Sales"
"Camping Equipment","M","NA","Single","Sales"
"Camping Equipment","M","19","Single","Sales"
"Camping Equipment","F","20","Married","Retail"
"Camping Equipment","F","20","Married","Retail"
"Camping Equipment","F","20","Married","Retail"
"Camping Equipment","F","20","Married","Retail"
"Camping Equipment","F","NA","Married","Executive"
"Camping Equipment","F","35","Married","Executive"
"Mountaineering Equipment","M","37","Single","OTHER"
"Mountaineering Equipment","M","37","Single","Other"
"Camping Equipment","M","37","Single","Other"
"Camping Equipment","M","37","Single","Other"
"Personal Accessories","M","23","Single","OTHER"
"Personal Accessories","M","23","Single","Other"
"Camping Equipment","F","34","Married","Other"
"Outdoor Protection","F","34","Married","Other"
"Camping Equipment","F","34","Married","Other"
"Camping Equipment","F","34","Married","Other"
"Outdoor Protection","F","34","Married","Other"
"Mountaineering Equipment","M","25","Single","Other"
"Mountaineering Equipment","M","25","Single","Other"
"Personal Accessories","M","25","Single","Other"
"Camping Equipment","M","25","Single","Other"
"Personal Accessories","F","49","Married","Professional"
"Camping Equipment","F","49","Married","Professional"
"Personal Accessories","F","49","Married","Professional"
"Camping Equipment","F","35","Married","Executive"
"Camping Equipment","F","35","Married","Executive"
"Camping Equipment","F","35","Married","EXECUTIVE"
"Camping Equipment","F","35","Married","EXECUTIVE"
"Camping Equipment","F","35","Married","Executive"
"Camping Equipment","M","30","Married","Sales"
"Camping Equipment","M","NA","Married","Sales"
"Outdoor Protection","M","30","Married","Sales"
"Camping Equipment","F","30","Married","Executive"
"Camping Equipment","F","30","Married","Executive"
"Camping Equipment","F","30","Married","Executive"
"Camping Equipment","M","28","Married","Other"
"Personal Accessories","M","28","Married","Other"
"Mountaineering Equipment","F","26","Unspecified","Other"
"Mountaineering Equipment","F","26","Unspecified","Other"
"Personal Accessories","F","26","Unspecified","Other"
"Personal Accessories","F","28","Single","Sales"
"Personal Accessories","F","28","Single","Sales"
"Personal Accessories","F","26","Single","Retail"
"Personal Accessories","F","26","Single","Retail"
"Outdoor Protection","M","20","Single","Student"
"Personal Accessories","M","20","Single","STUDENT"
"Outdoor Protection","F","47","Unspecified","Hospitality"
"Personal Accessories","F","47","Unspecified","Hospitality"
"Camping Equipment","F","34","Married","Other"
"Camping Equipment","F","34","Married","Other"
"Camping Equipment","F","34","Married","Other"
"Golf Equipment","M","43","Married","Retired"
"Personal Accessories","M","43","Married","Retired"
"Golf Equipment","M","43","Married","Retired"
"Personal Accessories","M","43","Married","Retired"
"Personal Accessories","M","17","Single","STUDENT"
"Personal Accessories","M","17","Single","Student"
"Outdoor Protection","M","17","Single","Student"
"Mountaineering Equipment","F","19","Unspecified","Other"
"Mountaineering Equipment","F","19","Unspecified","Other"
"Mountaineering Equipment","F","19","Unspecified","Other"
"Camping Equipment","M","23","Single","Other"
"Camping Equipment","M","23","Single","Other"
"Camping Equipment","M","23","Single","Other"
"Camping Equipment","M","23","Single","Other"
"Mountaineering Equipment","M","22","Unspecified","Other"
"Personal Accessories","F","48","Unspecified","Hospitality"
"Personal Accessories","F","48","Unspecified","Hospitality"
"Personal Accessories","F","48","Unspecified","Hospitality"
"Camping Equipment","M","21","Single","Retail"
"Mountaineering Equipment","M","NA","Single","Retail"
"Mountaineering Equipment","M","NA","Single","RETAIL"
"Personal Accessories","F","64","Unspecified","Hospitality"
"Outdoor Protection","F","64","Unspecified","Hospitality"
"Mountaineering Equipment","M","48","Married","Other"
"Mountaineering Equipment","M","48","Married","Other"
"Personal Accessories","M","48","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Personal Accessories","F","24","Single","Other"
"Personal Accessories","F","24","Single","Other"
"Personal Accessories","F","48","Married","Professional"
"Personal Accessories","F","49","Married","Professional"
"Personal Accessories","F","49","Married","PROFESSIONAL"
"Personal Accessories","F","43","Married","Professional"
"Personal Accessories","F","43","Married","Professional"
"Golf Equipment","M","44","Married","RETIRED"
"Golf Equipment","M","44","Married","Retired"
"Golf Equipment","M","44","Married","Retired"
"Golf Equipment","M","44","Married","Retired"
"Camping Equipment","M","31","Married","Other"
"Camping Equipment","M","31","Married","Other"
"Camping Equipment","M","33","Married","Sales"
"Camping Equipment","M","33","Married","Sales"
"Camping Equipment","M","33","Married","Sales"
"Camping Equipment","M","NA","Married","Sales"
"Camping Equipment","M","33","Married","SALES"
"Camping Equipment","M","19","Single","Other"
"Camping Equipment","M","19","Single","Other"
"Camping Equipment","M","19","Single","Other"
"Mountaineering Equipment","M","20","Single","OTHER"
"Camping Equipment","M","20","Single","Other"
"Camping Equipment","M","20","Single","Other"
"Personal Accessories","M","20","Single","Other"
"Camping Equipment","F","34","Married","Executive"
"Camping Equipment","M","26","Single","Professional"
"Camping Equipment","M","26","Single","Professional"
"Camping Equipment","M","26","Single","Professional"
"Camping Equipment","F","32","Married","Other"
"Camping Equipment","F","32","Married","Other"
"Camping Equipment","F","32","Married","Other"
"Outdoor Protection","F","32","Married","Other"
"Camping Equipment","F","32","Married","Other"
"Camping Equipment","M","NA","Married","SALES"
"Camping Equipment","M","37","Married","Sales"
"Mountaineering Equipment","F","34","Married","Other"
"Mountaineering Equipment","F","NA","Married","Other"
"Personal Accessories","F","34","Married","Other"
"Personal Accessories","F","33","Married","Executive"
"Personal Accessories","F","33","Married","Executive"
"Golf Equipment","F","39","Unspecified","HOSPITALITY"
"Personal Accessories","F","39","Unspecified","HOSPITALITY"
"Personal Accessories","F","39","Unspecified","Hospitality"
"Camping Equipment","M","27","Single","Professional"
"Camping Equipment","M","NA","Single","Professional"
"Camping Equipment","M","27","Single","Professional"
"Camping Equipment","M","27","Single","Professional"
"Personal Accessories","F","30","Single","Professional"
"Mountaineering Equipment","M","29","Single","Other"
"Mountaineering Equipment","M","29","Single","OTHER"
"Camping Equipment","M","NA","Single","Other"
"Personal Accessories","M","29","Single","Other"
"Personal Accessories","F","23","Single","Professional"
"Personal Accessories","F","23","Single","Professional"
"Mountaineering Equipment","M","28","Single","Trades"
"Mountaineering Equipment","M","28","Single","Trades"
"Camping Equipment","M","23","Single","Executive"
"Camping Equipment","M","23","Single","Executive"
"Camping Equipment","M","26","Single","Professional"
"Camping Equipment","M","26","Single","Professional"
"Camping Equipment","M","26","Single","Professional"
"Mountaineering Equipment","F","37","Unspecified","Other"
"Personal Accessories","F","37","Unspecified","Other"
"Personal Accessories","F","37","Unspecified","Other"
"Camping Equipment","M","34","Married","Sales"
"Camping Equipment","M","34","Married","Sales"
"Camping Equipment","M","34","Married","SALES"
"Camping Equipment","M","34","Married","Sales"
"Camping Equipment","M","34","Married","Sales"
"Camping Equipment","M","33","Married","Sales"
"Camping Equipment","M","31","Married","Executive"
"Camping Equipment","M","31","Married","Executive"
"Golf Equipment","M","45","Married","Other"
"Golf Equipment","M","45","Married","Other"
"Personal Accessories","M","45","Married","Other"
"Mountaineering Equipment","M","32","Single","Other"
"Mountaineering Equipment","M","32","Single","Other"
"Mountaineering Equipment","M","32","Single","Other"
"Mountaineering Equipment","M","32","Single","Other"
"Camping Equipment","M","32","Single","Other"
"Camping Equipment","M","32","Single","Other"
"Mountaineering Equipment","M","32","Single","Other"
"Camping Equipment","F","48","Married","Other"
"Camping Equipment","F","48","Married","Other"
"Camping Equipment","F","48","Married","Other"
"Golf Equipment","F","40","Married","Other"
"Camping Equipment","F","40","Married","Other"
"Camping Equipment","F","40","Married","Other"
"Camping Equipment","M","44","Married","Other"
"Camping Equipment","M","44","Married","Other"
"Personal Accessories","M","44","Married","Other"
"Mountaineering Equipment","M","44","Married","Other"
"Personal Accessories","F","30","Single","Professional"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Personal Accessories","F","46","Married","Other"
"Personal Accessories","F","46","Married","Other"
"Personal Accessories","F","37","Married","Executive"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","41","Married","Trades"
"Camping Equipment","M","NA","Married","Executive"
"Camping Equipment","M","NA","Married","EXECUTIVE"
"Mountaineering Equipment","M","19","Single","Professional"
"Personal Accessories","M","19","Single","Professional"
"Mountaineering Equipment","M","19","Single","PROFESSIONAL"
"Golf Equipment","F","21","Single","Other"
"Personal Accessories","F","21","Single","Other"
"Personal Accessories","F","28","Married","Executive"
"Personal Accessories","F","28","Married","Executive"
"Mountaineering Equipment","F","26","Married","Professional"
