PRODUCT_LINE,GENDER,AGE,MARITAL_STATUS,PROFESSION
Mountaineering Equipment,M,26,Single,Trades
Mountaineering Equipment,M,26,Single,Trades
Personal Accessories,F,54,Married,Retired
Outdoor Protection,F,54,Married,Retired
Outdoor Protection,F,54,Married,Retired
Personal Accessories,F,26,Single,Other
Personal Accessories,F,26,Single,Other
Mountaineering Equipment,F,44,Married,Other
Mountaineering Equipment,F,44,Married,Other
Outdoor Protection,F,44,Married,Other
Personal Accessories,F,44,Married,Other
Camping Equipment,F,45,Unspecified,Hospitality
Camping Equipment,F,45,Unspecified,Hospitality
Camping Equipment,F,45,Unspecified,Hospitality
Personal Accessories,F,29,Single,Other
Personal Accessories,F,29,Single,Other
Personal Accessories,F,23,Married,Other
Camping Equipment,F,23,Married,Other
Outdoor Protection,F,23,Married,Other
Outdoor Protection,F,23,Married,Other
Mountaineering Equipment,M,27,Single,Trades
Mountaineering Equipment,M,27,Single,Trades
Personal Accessories,M,22,Single,Student
Outdoor Protection,M,22,Single,Student
Personal Accessories,M,22,Single,Student
Camping Equipment,F,49,Married,Executive
Camping Equipment,F,49,Married,Executive
Camping Equipment,F,49,Married,Executive
Camping Equipment,F,49,Married,Executive
Outdoor Protection,F,49,Married,Executive
Mountaineering Equipment,F,29,Married,Other
Mountaineering Equipment,F,29,Married,Other
Personal Accessories,F,29,Married,Other
Outdoor Protection,F,29,Married,Other
Golf Equipment,M,28,Unspecified,Sales
Personal Accessories,M,28,Unspecified,Sales
Golf Equipment,M,28,Unspecified,Sales
Personal Accessories,M,38,Married,Other
Personal Accessories,M,38,Married,Other
Camping Equipment,M,29,Single,Professional
Camping Equipment,M,29,Single,Professional
Camping Equipment,M,29,Single,Sales
Camping Equipment,M,29,Single,Sales
Camping Equipment,M,29,Single,Sales
Personal Accessories,F,29,Single,Sales
Personal Accessories,F,29,Single,Sales
Mountaineering Equipment,M,20,Single,Student
Mountaineering Equipment,M,20,Single,Student
Mountaineering Equipment,M,20,Single,Student
Camping Equipment,M,34,Married,Sales
Camping Equipment,M,34,Married,Sales
Camping Equipment,M,34,Married,Sales
Golf Equipment,M,29,Unspecified,Sales
Camping Equipment,M,29,Unspecified,Sales
Golf Equipment,M,29,Unspecified,Sales
Golf Equipment,M,29,Unspecified,Sales
Golf Equipment,M,29,Unspecified,Sales
Personal Accessories,M,29,Unspecified,Sales
Camping Equipment,M,26,Single,Professional
Mountaineering Equipment,M,26,Single,Professional
Personal Accessories,M,26,Single,Professional
Personal Accessories,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Personal Accessories,F,35,Married,Other
Camping Equipment,F,35,Married,Other
Outdoor Protection,F,35,Married,Other
Camping Equipment,F,35,Married,Other
Golf Equipment,F,37,Married,Sales
Personal Accessories,F,37,Married,Sales
Golf Equipment,F,37,Married,Sales
Camping Equipment,F,38,Married,Other
Camping Equipment,F,38,Married,Other
Outdoor Protection,F,38,Married,Other
Camping Equipment,M,40,Married,Trades
Camping Equipment,M,40,Married,Trades
Camping Equipment,M,26,Single,Other
Camping Equipment,M,26,Single,Other
Camping Equipment,M,26,Single,Other
Camping Equipment,M,39,Single,Professional
Camping Equipment,M,39,Single,Professional
Camping Equipment,M,39,Single,Professional
Personal Accessories,M,39,Single,Professional
Personal Accessories,M,39,Single,Professional
Personal Accessories,M,34,Single,Trades
Outdoor Protection,M,34,Single,Trades
Camping Equipment,M,34,Single,Trades
Personal Accessories,F,20,Single,Other
Personal Accessories,F,20,Single,Other
Camping Equipment,F,31,Married,Executive
Camping Equipment,F,31,Married,Executive
Camping Equipment,F,31,Married,Executive
Camping Equipment,F,31,Married,Executive
Personal Accessories,F,25,Single,Retail
Personal Accessories,F,25,Single,Retail
Golf Equipment,M,45,Married,Professional
Golf Equipment,M,45,Married,Professional
Golf Equipment,M,45,Married,Professional
Golf Equipment,M,45,Married,Professional
Camping Equipment,M,43,Married,Executive
Camping Equipment,M,43,Married,Executive
Camping Equipment,M,31,Married,Sales
Camping Equipment,M,31,Married,Sales
Personal Accessories,F,31,Married,Other
Personal Accessories,F,31,Married,Other
Golf Equipment,M,53,Married,Other
Golf Equipment,M,53,Married,Other
Golf Equipment,M,53,Married,Other
Golf Equipment,M,53,Married,Other
Golf Equipment,M,53,Married,Other
Personal Accessories,F,22,Single,Other
Camping Equipment,F,22,Single,Other
Mountaineering Equipment,M,26,Single,Professional
Personal Accessories,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Personal Accessories,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Camping Equipment,F,48,Married,Other
Personal Accessories,F,48,Married,Other
Personal Accessories,F,48,Married,Other
Mountaineering Equipment,M,27,Unspecified,Other
Golf Equipment,M,43,Married,Other
Golf Equipment,M,43,Married,Other
Camping Equipment,F,43,Unspecified,Hospitality
Camping Equipment,F,43,Unspecified,Hospitality
Camping Equipment,F,43,Unspecified,Hospitality
Outdoor Protection,F,43,Unspecified,Hospitality
Camping Equipment,F,43,Unspecified,Hospitality
Camping Equipment,F,43,Unspecified,Hospitality
Personal Accessories,F,39,Married,Other
Personal Accessories,F,39,Married,Other
Personal Accessories,M,23,Single,Student
Outdoor Protection,M,23,Single,Student
Personal Accessories,F,45,Married,Professional
Personal Accessories,F,45,Married,Professional
Golf Equipment,M,25,Married,Professional
Camping Equipment,M,38,Single,Other
Camping Equipment,M,38,Single,Other
Camping Equipment,M,37,Married,Executive
Camping Equipment,M,37,Married,Executive
Camping Equipment,M,37,Married,Executive
Camping Equipment,M,37,Married,Executive
Golf Equipment,M,37,Married,Executive
Mountaineering Equipment,F,38,Married,Professional
Mountaineering Equipment,F,38,Married,Professional
Mountaineering Equipment,F,38,Married,Professional
Personal Accessories,F,38,Married,Professional
Camping Equipment,F,32,Married,Executive
Camping Equipment,F,32,Married,Executive
Camping Equipment,F,32,Married,Executive
Personal Accessories,F,39,Married,Executive
Personal Accessories,F,39,Married,Executive
Camping Equipment,F,20,Single,Other
Camping Equipment,F,20,Single,Other
Personal Accessories,M,27,Single,Other
Mountaineering Equipment,M,27,Single,Other
Personal Accessories,M,27,Single,Other
Mountaineering Equipment,M,35,Single,Professional
Mountaineering Equipment,M,35,Single,Professional
Mountaineering Equipment,F,26,Married,Professional
Mountaineering Equipment,F,26,Married,Professional
Mountaineering Equipment,F,26,Married,Professional
Mountaineering Equipment,F,26,Married,Professional
Outdoor Protection,F,26,Married,Professional
Camping Equipment,F,34,Married,Other
Camping Equipment,F,34,Married,Other
Personal Accessories,F,26,Single,Other
Personal Accessories,F,26,Single,Other
Camping Equipment,F,26,Single,Other
Camping Equipment,M,44,Married,Executive
Camping Equipment,M,44,Married,Executive
Camping Equipment,M,44,Married,Executive
Camping Equipment,M,44,Married,Executive
Camping Equipment,M,44,Married,Executive
Camping Equipment,F,27,Single,Other
Camping Equipment,F,27,Single,Other
Camping Equipment,M,32,Married,Sales
Personal Accessories,M,32,Married,Sales
Outdoor Protection,M,32,Married,Sales
Personal Accessories,M,22,Single,Other
Personal Accessories,M,22,Single,Other
Camping Equipment,F,34,Married,Other
Camping Equipment,F,34,Married,Other
Camping Equipment,F,34,Married,Other
Camping Equipment,F,34,Married,Other
Golf Equipment,M,53,Married,Professional
Golf Equipment,M,53,Married,Professional
Golf Equipment,M,53,Married,Professional
Personal Accessories,F,41,Unspecified,Hospitality
Personal Accessories,F,41,Unspecified,Hospitality
Outdoor Protection,F,41,Unspecified,Hospitality
Camping Equipment,M,31,Married,Other
Camping Equipment,M,31,Married,Other
Outdoor Protection,M,31,Married,Other
Camping Equipment,F,41,Married,Other
Camping Equipment,F,41,Married,Other
Camping Equipment,F,41,Married,Other
Camping Equipment,F,41,Married,Other
Camping Equipment,M,32,Married,Other
Camping Equipment,M,32,Married,Other
Camping Equipment,M,37,Married,Executive
Camping Equipment,M,37,Married,Executive
Personal Accessories,M,37,Married,Executive
Golf Equipment,M,37,Married,Executive
Camping Equipment,F,38,Single,Retail
Camping Equipment,F,38,Single,Retail
Mountaineering Equipment,F,38,Single,Retail
Camping Equipment,M,26,Married,Other
Personal Accessories,M,26,Married,Other
Personal Accessories,M,29,Married,Other
Personal Accessories,M,29,Married,Other
Camping Equipment,F,35,Married,Retail
Personal Accessories,F,35,Married,Retail
Personal Accessories,F,35,Married,Retail
Personal Accessories,F,32,Single,Professional
Camping Equipment,F,32,Single,Professional
Mountaineering Equipment,F,32,Single,Professional
Personal Accessories,F,26,Single,Sales
Personal Accessories,F,26,Single,Sales
Camping Equipment,M,37,Married,Sales
Camping Equipment,M,37,Married,Sales
Camping Equipment,M,39,Married,Sales
Personal Accessories,M,39,Married,Sales
Camping Equipment,M,39,Married,Sales
Camping Equipment,F,43,Married,Other
Camping Equipment,F,43,Married,Other
Outdoor Protection,F,43,Married,Other
Camping Equipment,F,43,Married,Other
Mountaineering Equipment,F,43,Married,Other
Camping Equipment,F,47,Married,Executive
Camping Equipment,F,47,Married,Executive
Camping Equipment,F,47,Married,Executive
Mountaineering Equipment,M,24,Single,Retail
Mountaineering Equipment,M,24,Single,Retail
Mountaineering Equipment,F,26,Married,Other
Mountaineering Equipment,F,26,Married,Other
Personal Accessories,F,26,Married,Other
Personal Accessories,F,42,Married,Professional
Personal Accessories,F,42,Married,Professional
Camping Equipment,M,28,Single,Sales
Mountaineering Equipment,M,28,Single,Sales
Camping Equipment,M,28,Single,Sales
Personal Accessories,M,28,Single,Sales
Personal Accessories,F,30,Single,Other
Personal Accessories,F,30,Single,Other
Camping Equipment,F,36,Married,Other
Camping Equipment,F,36,Married,Other
Mountaineering Equipment,M,33,Single,Professional
Mountaineering Equipment,M,33,Single,Professional
Mountaineering Equipment,M,33,Single,Professional
Mountaineering Equipment,M,33,Single,Professional
Camping Equipment,M,33,Single,Professional
Camping Equipment,F,37,Unspecified,Hospitality
Camping Equipment,F,37,Unspecified,Hospitality
Camping Equipment,M,32,Married,Other
Personal Accessories,M,32,Married,Other
Camping Equipment,M,32,Married,Other
Personal Accessories,M,21,Single,Other
Personal Accessories,M,21,Single,Other
Camping Equipment,M,30,Single,Trades
Mountaineering Equipment,M,30,Single,Trades
Mountaineering Equipment,M,30,Single,Trades
Camping Equipment,M,30,Single,Trades
Personal Accessories,F,24,Single,Retail
Personal Accessories,F,24,Single,Retail
Camping Equipment,F,44,Married,Other
Camping Equipment,F,44,Married,Other
Personal Accessories,F,23,Single,Other
Golf Equipment,F,23,Single,Other
Personal Accessories,F,26,Single,Other
Personal Accessories,F,26,Single,Other
Camping Equipment,F,21,Single,Other
Camping Equipment,F,21,Single,Other
Camping Equipment,F,21,Single,Other
Camping Equipment,F,21,Single,Other
Camping Equipment,M,42,Single,Sales
Camping Equipment,M,42,Single,Sales
Camping Equipment,M,42,Single,Sales
Camping Equipment,M,42,Single,Sales
Mountaineering Equipment,M,28,Single,Other
Mountaineering Equipment,M,28,Single,Other
Camping Equipment,F,20,Single,Other
Camping Equipment,F,20,Single,Other
Camping Equipment,F,20,Single,Other
Camping Equipment,M,44,Married,Other
Camping Equipment,M,44,Married,Other
Mountaineering Equipment,M,44,Married,Other
Personal Accessories,F,21,Single,Other
Personal Accessories,F,21,Single,Other
Camping Equipment,F,45,Married,Executive
Camping Equipment,F,45,Married,Executive
Camping Equipment,F,45,Married,Executive
Camping Equipment,F,45,Married,Executive
Outdoor Protection,F,45,Married,Executive
Mountaineering Equipment,M,26,Single,Professional
Mountaineering Equipment,M,26,Single,Professional
Camping Equipment,M,26,Single,Professional
Mountaineering Equipment,M,26,Single,Professional
Camping Equipment,M,20,Single,Professional
Camping Equipment,M,20,Single,Professional
Camping Equipment,M,34,Married,Executive
Camping Equipment,M,34,Married,Executive
Outdoor Protection,M,34,Married,Executive
Camping Equipment,M,34,Married,Executive
Personal Accessories,M,31,Unspecified,Professional
Camping Equipment,M,31,Unspecified,Professional
Camping Equipment,M,31,Unspecified,Professional
Camping Equipment,M,31,Unspecified,Professional
Camping Equipment,M,31,Unspecified,Professional
Personal Accessories,F,27,Single,Hospitality
Camping Equipment,F,27,Single,Hospitality
Personal Accessories,F,27,Single,Hospitality
Personal Accessories,F,37,Married,Executive
Personal Accessories,F,37,Married,Executive
Mountaineering Equipment,M,23,Single,Other
Mountaineering Equipment,M,23,Single,Other
Mountaineering Equipment,M,23,Single,Other
Mountaineering Equipment,F,30,Married,Professional
Personal Accessories,F,30,Married,Professional
Golf Equipment,F,30,Married,Professional
Mountaineering Equipment,M,26,Single,Professional
Mountaineering Equipment,M,26,Single,Professional
Personal Accessories,M,26,Single,Professional
Mountaineering Equipment,M,42,Single,Sales
Mountaineering Equipment,M,42,Single,Sales
Camping Equipment,M,42,Single,Sales
Mountaineering Equipment,M,42,Single,Sales
Personal Accessories,M,42,Single,Sales
Camping Equipment,M,20,Single,Trades
Camping Equipment,M,20,Single,Trades
Camping Equipment,M,20,Single,Trades
Camping Equipment,M,20,Single,Trades
Golf Equipment,M,44,Married,Other
Golf Equipment,M,44,Married,Other
Golf Equipment,M,44,Married,Other
Golf Equipment,M,44,Married,Other
Golf Equipment,M,44,Married,Other
Personal Accessories,M,44,Married,Other
Personal Accessories,F,28,Married,Other
Mountaineering Equipment,F,28,Married,Other
Mountaineering Equipment,M,26,Unspecified,Other
Mountaineering Equipment,M,26,Unspecified,Other
Mountaineering Equipment,M,26,Unspecified,Other
Mountaineering Equipment,M,26,Unspecified,Other
Mountaineering Equipment,M,26,Unspecified,Other
Mountaineering Equipment,M,26,Unspecified,Other
Camping Equipment,M,43,Married,Sales
Camping Equipment,M,43,Married,Sales
Camping Equipment,M,39,Married,Other
Mountaineering Equipment,M,39,Married,Other
Mountaineering Equipment,M,39,Married,Other
Personal Accessories,F,35,Single,Professional
Personal Accessories,F,35,Single,Professional
Personal Accessories,F,29,Single,Professional
Personal Accessories,F,29,Single,Professional
Camping Equipment,M,23,Single,Sales
Personal Accessories,M,23,Single,Sales
Camping Equipment,F,30,Married,Other
